GAME-ID,Teams
401721413,"['Oregon Ducks', 'Michigan State Spartans']"
401721414,"['Illinois Fighting Illini', 'Minnesota Golden Gophers']"
401721415,"['Penn State Nittany Lions', 'UCLA Bruins']"
401721416,"['Northwestern Wildcats', 'Washington Huskies']"
401721417,"['Rutgers Scarlet Knights', 'Maryland Terrapins']"
401721418,"['Ohio State Buckeyes', 'Nebraska Cornhuskers']"
401721419,"['UCLA Bruins', 'Illinois Fighting Illini']"
401721420,"['Purdue Boilermakers', 'Michigan Wolverines']"
401721421,"['Indiana Hoosiers', 'Michigan State Spartans']"
401721422,"['Northwestern Wildcats', 'Oregon Ducks']"
401721423,"['Penn State Nittany Lions', 'USC Trojans']"
401721424,"['Washington Huskies', 'Ohio State Buckeyes']"
401721425,"['Iowa Hawkeyes', 'Rutgers Scarlet Knights']"
401721426,"['Maryland Terrapins', 'Nebraska Cornhuskers']"
401721427,"['UCLA Bruins', 'Indiana Hoosiers']"
401721428,"['Michigan State Spartans', 'Illinois Fighting Illini']"
401721429,"['Washington Huskies', 'Penn State Nittany Lions']"
401721430,"['Wisconsin Badgers', 'Purdue Boilermakers']"
401721431,"['Minnesota Golden Gophers', 'USC Trojans']"
401721432,"['Iowa Hawkeyes', 'Maryland Terrapins']"
401721433,"['Nebraska Cornhuskers', 'Northwestern Wildcats']"
401721434,"['Michigan Wolverines', 'Ohio State Buckeyes']"
401721435,"['Rutgers Scarlet Knights', 'Oregon Ducks']"
401721436,"['Purdue Boilermakers', 'Michigan State Spartans']"
401721437,"['Minnesota Golden Gophers', 'UCLA Bruins']"
401721438,"['Illinois Fighting Illini', 'Wisconsin Badgers']"
401721439,"['Oregon Ducks', 'Iowa Hawkeyes']"
401721440,"['Nebraska Cornhuskers', 'Penn State Nittany Lions']"
401721441,"['Rutgers Scarlet Knights', 'Washington Huskies']"
401721442,"['USC Trojans', 'Maryland Terrapins']"
401721443,"['Northwestern Wildcats', 'Ohio State Buckeyes']"
401721444,"['Michigan State Spartans', 'Michigan Wolverines']"
401721445,"['Washington Huskies', 'Iowa Hawkeyes']"
401721446,"['Penn State Nittany Lions', 'Minnesota Golden Gophers']"
401721447,"['Oregon Ducks', 'Wisconsin Badgers']"
401721448,"['Purdue Boilermakers', 'Indiana Hoosiers']"
401721449,"['USC Trojans', 'Rutgers Scarlet Knights']"
401721450,"['Ohio State Buckeyes', 'UCLA Bruins']"
401721451,"['Michigan Wolverines', 'Nebraska Cornhuskers']"
401721452,"['Iowa Hawkeyes', 'Illinois Fighting Illini']"
401721453,"['Northwestern Wildcats', 'Minnesota Golden Gophers']"
401721454,"['Washington Huskies', 'Wisconsin Badgers']"
401721455,"['Penn State Nittany Lions', 'Indiana Hoosiers']"
401721456,"['Michigan State Spartans', 'Maryland Terrapins']"
401721457,"['Ohio State Buckeyes', 'USC Trojans']"
401721458,"['Rutgers Scarlet Knights', 'Michigan Wolverines']"
401721459,"['Iowa Hawkeyes', 'Northwestern Wildcats']"
401721460,"['UCLA Bruins', 'Purdue Boilermakers']"
401721461,"['Minnesota Golden Gophers', 'Nebraska Cornhuskers']"
401721462,"['USC Trojans', 'Oregon Ducks']"
401721463,"['Maryland Terrapins', 'Penn State Nittany Lions']"
401721464,"['Indiana Hoosiers', 'Washington Huskies']"
401721465,"['Illinois Fighting Illini', 'Michigan Wolverines']"
401721466,"['Wisconsin Badgers', 'Michigan State Spartans']"
401721467,"['UCLA Bruins', 'Northwestern Wildcats']"
401721468,"['Nebraska Cornhuskers', 'Ohio State Buckeyes']"
401721469,"['Indiana Hoosiers', 'Oregon Ducks']"
401721470,"['Rutgers Scarlet Knights', 'Purdue Boilermakers']"
401721471,"['Maryland Terrapins', 'Michigan Wolverines']"
401721472,"['Wisconsin Badgers', 'Minnesota Golden Gophers']"
401721473,"['Washington Huskies', 'USC Trojans']"
401721474,"['Michigan State Spartans', 'Iowa Hawkeyes']"
401721646,"['Monmouth Hawks', 'Michigan State Spartans']"
401721647,"['Samford Bulldogs', 'Michigan State Spartans']"
401721648,"['Michigan State Spartans', 'Oakland Golden Grizzlies']"
401721649,"['Florida Atlantic Owls', 'Michigan State Spartans']"
401721650,"['UC Riverside Highlanders', 'Oregon Ducks']"
401721651,"['Portland Pilots', 'Oregon Ducks']"
401721652,"['Troy Trojans', 'Oregon Ducks']"
401721653,"['Oregon Ducks', 'Oregon State Beavers']"
401721654,"['Stephen F. Austin Lumberjacks', 'Oregon Ducks']"
401721655,"['Chattanooga Mocs', 'USC Trojans']"
401721656,"['UT Arlington Mavericks', 'USC Trojans']"
401721657,"['San José State Spartans', 'USC Trojans']"
401721658,"['Grambling Tigers', 'USC Trojans']"
401721659,"[""Saint Mary's Gaels"", 'USC Trojans']"
401721660,"['Cal State Northridge Matadors', 'USC Trojans']"
401721661,"['Southern Jaguars', 'USC Trojans']"
401721663,"['Pennsylvania Quakers', 'NJIT Highlanders']"
401721664,"['Columbia Lions', 'Loyola Maryland Greyhounds']"
401721665,"['Marist Red Foxes', 'Harvard Crimson']"
401721666,"['Marywood Pacers', 'Cornell Big Red']"
401721667,"['Quinnipiac Bobcats', 'Yale Bulldogs']"
401721668,"['Maryland Eastern Shore Hawks', 'Pennsylvania Quakers']"
401721669,"['Princeton Tigers', 'Duquesne Dukes']"
401721670,"['Samford Bulldogs', 'Cornell Big Red']"
401721671,"['Yale Bulldogs', 'UIC Flames']"
401721672,"['Delaware State Hornets', 'Columbia Lions']"
401721673,"['Princeton Tigers', 'Northeastern Huskies']"
401721674,"['Maine Black Bears', 'Brown Bears']"
401721675,"['Harvard Crimson', 'American University Eagles']"
401721676,"['Pennsylvania Quakers', 'Lafayette Leopards']"
401721677,"['Lehigh Mountain Hawks', 'Columbia Lions']"
401721678,"['Harvard Crimson', 'Northeastern Huskies']"
401721679,"['Emerson Lions', 'Yale Bulldogs']"
401721680,"['New Hampshire Wildcats', 'Brown Bears']"
401721681,"['Lafayette Leopards', 'Cornell Big Red']"
401721682,"['Holy Cross Crusaders', 'Brown Bears']"
401721683,"['Princeton Tigers', 'Merrimack Warriors']"
401721684,"['Sacred Heart Pioneers', 'Brown Bears']"
401721685,"['Columbia Lions', 'Long Island University Sharks']"
401721686,"['Yale Bulldogs', 'Stony Brook Seawolves']"
401721687,"['Robert Morris Colonials', 'Cornell Big Red']"
401721688,"['Colgate Raiders', 'Harvard Crimson']"
401721689,"['Fairfield Stags', 'Yale Bulldogs']"
401721690,"['Stony Brook Seawolves', 'Columbia Lions']"
401721691,"['Yale Bulldogs', 'Delaware Blue Hens']"
401721692,"['New Hampshire Wildcats', 'Columbia Lions']"
401721693,"['Stony Brook Seawolves', 'Brown Bears']"
401721694,"['Nazareth College Golden Flyers', 'Princeton Tigers']"
401721695,"['Navy Midshipmen', 'Pennsylvania Quakers']"
401721696,"['Maine Black Bears', 'Pennsylvania Quakers']"
401721697,"['Elon Phoenix', 'Pennsylvania Quakers']"
401721698,"['Brown Bears', 'Vermont Catamounts']"
401721699,"['Columbia Lions', 'UAlbany Great Danes']"
401721700,"['Harvard Crimson', 'Holy Cross Crusaders']"
401721701,"['Cornell Big Red', 'Colgate Raiders']"
401721702,"['Brown Bears', 'Bryant Bulldogs']"
401721703,"['Princeton Tigers', 'Furman Paladins']"
401721704,"['Merchant Marine Academy Mariners', 'Columbia Lions']"
401721705,"['Vermont Catamounts', 'Yale Bulldogs']"
401721706,"['Harvard Crimson', 'New Hampshire Wildcats']"
401721707,"['Cornell Big Red', 'Army Black Knights']"
401721708,"['Sarah Lawrence Gryphons', 'Columbia Lions']"
401721709,"['Monmouth Hawks', 'Princeton Tigers']"
401721710,"['Furman Paladins', 'Harvard Crimson']"
401721711,"['Illinois State Redbirds', 'Cornell Big Red']"
401721712,"['Fairfield Stags', 'Columbia Lions']"
401721713,"['Howard Bison', 'Yale Bulldogs']"
401721714,"['Kean Cougars', 'Princeton Tigers']"
401721715,"['Penn State-Schuylkill Nittany Lions', 'Cornell Big Red']"
401721716,"['Johnson & Wales (RI) Griffins', 'Brown Bears']"
401721717,"['Bowdoin Polar Bears', 'Harvard Crimson']"
401721718,"['Princeton Tigers', 'Harvard Crimson']"
401721719,"['Brown Bears', 'Yale Bulldogs']"
401721720,"['Cornell Big Red', 'Columbia Lions']"
401721721,"['Cornell Big Red', 'Pennsylvania Quakers']"
401721722,"['Harvard Crimson', 'Brown Bears']"
401721723,"['Yale Bulldogs', 'Columbia Lions']"
401721724,"['Columbia Lions', 'Princeton Tigers']"
401721725,"['Pennsylvania Quakers', 'Harvard Crimson']"
401721726,"['Brown Bears', 'Cornell Big Red']"
401721727,"['Columbia Lions', 'Pennsylvania Quakers']"
401721728,"['Harvard Crimson', 'Yale Bulldogs']"
401721729,"['Cornell Big Red', 'Princeton Tigers']"
401721730,"['Yale Bulldogs', 'Princeton Tigers']"
401721731,"['Harvard Crimson', 'Columbia Lions']"
401721732,"['Brown Bears', 'Pennsylvania Quakers']"
401721733,"['Yale Bulldogs', 'Pennsylvania Quakers']"
401721734,"['Harvard Crimson', 'Cornell Big Red']"
401721735,"['Brown Bears', 'Princeton Tigers']"
401721736,"['Princeton Tigers', 'Pennsylvania Quakers']"
401721737,"['Yale Bulldogs', 'Cornell Big Red']"
401721738,"['Brown Bears', 'Columbia Lions']"
401721739,"['Princeton Tigers', 'Brown Bears']"
401721740,"['Pennsylvania Quakers', 'Yale Bulldogs']"
401721741,"['Cornell Big Red', 'Harvard Crimson']"
401721742,"['Princeton Tigers', 'Yale Bulldogs']"
401721743,"['Columbia Lions', 'Harvard Crimson']"
401721744,"['Pennsylvania Quakers', 'Brown Bears']"
401721745,"['Harvard Crimson', 'Princeton Tigers']"
401721746,"['Cornell Big Red', 'Yale Bulldogs']"
401721747,"['Columbia Lions', 'Brown Bears']"
401721748,"['Harvard Crimson', 'Pennsylvania Quakers']"
401721749,"['Cornell Big Red', 'Brown Bears']"
401721750,"['Columbia Lions', 'Yale Bulldogs']"
401721751,"['Brown Bears', 'Harvard Crimson']"
401721752,"['Pennsylvania Quakers', 'Cornell Big Red']"
401721753,"['Princeton Tigers', 'Columbia Lions']"
401721754,"['Yale Bulldogs', 'Harvard Crimson']"
401721755,"['Princeton Tigers', 'Cornell Big Red']"
401721756,"['Pennsylvania Quakers', 'Columbia Lions']"
401721760,"['Northeastern Huskies', 'Boston University Terriers']"
401721761,"['Bucknell Bison', 'Delaware Blue Hens']"
401721762,"['UAlbany Great Danes', 'Army Black Knights']"
401721763,"['SUNY-Canton Roos', 'Colgate Raiders']"
401721764,"['Bucknell Bison', 'Southern Indiana Screaming Eagles']"
401721765,"['Boston University Terriers', 'San Diego Toreros']"
401721766,"['Lancasater Bible College Chargers', 'Loyola Maryland Greyhounds']"
401721781,"['Davidson Wildcats', 'Temple Owls']"
401721782,"['William Peace Pacers', 'Davidson Wildcats']"
401721783,"['VMI Keydets', 'Davidson Wildcats']"
401721784,"['Charlotte 49ers', 'Davidson Wildcats']"
401721785,"['Detroit Mercy Titans', 'Davidson Wildcats']"
401721786,"['Bethune-Cookman Wildcats', 'Davidson Wildcats']"
401721787,"['Colgate Raiders', 'Drexel Dragons']"
401721788,"['Loyola Maryland Greyhounds', 'NJIT Highlanders']"
401721789,"['Mount Saint Mary (NY) Knights', 'Army Black Knights']"
401721790,"[""Mount St. Mary's Mountaineers"", 'Bucknell Bison']"
401721791,"['Holy Cross Crusaders', 'Sacred Heart Pioneers']"
401721792,"['Army Black Knights', 'Marist Red Foxes']"
401721793,"['New Hampshire Wildcats', 'Holy Cross Crusaders']"
401721794,"['Campbell Fighting Camels', 'Navy Midshipmen']"
401721795,"['Colgate Raiders', 'NC State Wolfpack']"
401721796,"['Wagner Seahawks', 'Boston University Terriers']"
401721797,"['Quinnipiac Bobcats', 'Navy Midshipmen']"
401721798,"['Mitchell College Mariners', 'Holy Cross Crusaders']"
401721799,"['Valley Forge Patriots', 'Lehigh Mountain Hawks']"
401721800,"['NJIT Highlanders', 'Bucknell Bison']"
401721801,"['Army Black Knights', 'Manhattan Jaspers']"
401721802,"['Boston University Terriers', 'UMBC Retrievers']"
401721803,"['Boston University Terriers', 'Howard Bison']"
401721804,"['Holy Cross Crusaders', 'Maine Black Bears']"
401721805,"['Washington College (MD) Shoremen', 'Navy Midshipmen']"
401721806,"['VMI Keydets', 'Loyola Maryland Greyhounds']"
401721807,"['Lehigh Mountain Hawks', 'St. Francis (PA) Red Flash']"
401721808,"['SUNY-Maritime Privateers', 'Army Black Knights']"
401721809,"['Colgate Raiders', 'UNC Wilmington Seahawks']"
401721810,"['Colgate Raiders', 'App State Mountaineers']"
401721811,"['Colgate Raiders', 'Sam Houston Bearkats']"
401721812,"['Marist Red Foxes', 'Lehigh Mountain Hawks']"
401721813,"['Navy Midshipmen', 'Elon Phoenix']"
401721814,"['Notre Dame (Md) Gators', 'American University Eagles']"
401721815,"['Sacred Heart Pioneers', 'Boston University Terriers']"
401721816,"['Maine Black Bears', 'Navy Midshipmen']"
401721817,"['Loyola Maryland Greyhounds', 'Coppin State Eagles']"
401721818,"['Monmouth Hawks', 'Lehigh Mountain Hawks']"
401721819,"['UAlbany Great Danes', 'Boston University Terriers']"
401721820,"['Loyola Maryland Greyhounds', 'Delaware State Hornets']"
401721821,"['Navy Midshipmen', 'NJIT Highlanders']"
401721822,"['Bucknell Bison', 'Radford Highlanders']"
401721823,"['Colgate Raiders', 'Northeastern Huskies']"
401721824,"['Thomas (ME) Terriers', 'Boston University Terriers']"
401721825,"['Boston University Terriers', 'Merrimack Warriors']"
401721826,"['Loyola Maryland Greyhounds', ""Mount St. Mary's Mountaineers""]"
401721827,"['Vermont Catamounts', 'Colgate Raiders']"
401721828,"['Holy Cross Crusaders', 'Quinnipiac Bobcats']"
401721829,"['Hampton Pirates', 'Loyola Maryland Greyhounds']"
401721830,"['Boston University Terriers', 'UMass Lowell River Hawks']"
401721831,"['Bucknell Bison', 'Gonzaga Bulldogs']"
401721832,"['Lehigh Mountain Hawks', 'Long Island University Sharks']"
401721833,"['Navy Midshipmen', 'Coppin State Eagles']"
401721834,"['Binghamton Bearcats', 'Army Black Knights']"
401721835,"['Regis Pride', 'Holy Cross Crusaders']"
401721836,"['Navy Midshipmen', 'William & Mary Tribe']"
401721837,"['UMBC Retrievers', 'American University Eagles']"
401721838,"['Boston University Terriers', 'Maine Black Bears']"
401721839,"['Neumann Knights', 'Lehigh Mountain Hawks']"
401721840,"['American University Eagles', 'Navy Midshipmen']"
401721841,"['Bucknell Bison', 'Lehigh Mountain Hawks']"
401721842,"['Boston University Terriers', 'Lafayette Leopards']"
401721843,"['Loyola Maryland Greyhounds', 'Holy Cross Crusaders']"
401721844,"['Army Black Knights', 'Colgate Raiders']"
401721845,"['Colgate Raiders', 'Bucknell Bison']"
401721846,"['Lehigh Mountain Hawks', 'Loyola Maryland Greyhounds']"
401721847,"['Holy Cross Crusaders', 'American University Eagles']"
401721848,"['Army Black Knights', 'Boston University Terriers']"
401721849,"['Lafayette Leopards', 'Navy Midshipmen']"
401721850,"['Lafayette Leopards', 'Bucknell Bison']"
401721851,"['American University Eagles', 'Boston University Terriers']"
401721852,"['Navy Midshipmen', 'Holy Cross Crusaders']"
401721853,"['Loyola Maryland Greyhounds', 'Army Black Knights']"
401721854,"['Lehigh Mountain Hawks', 'Colgate Raiders']"
401721855,"['Army Black Knights', 'Lehigh Mountain Hawks']"
401721856,"['Holy Cross Crusaders', 'Lafayette Leopards']"
401721857,"['Bucknell Bison', 'American University Eagles']"
401721858,"['Boston University Terriers', 'Colgate Raiders']"
401721859,"['Navy Midshipmen', 'Loyola Maryland Greyhounds']"
401721860,"['American University Eagles', 'Loyola Maryland Greyhounds']"
401721861,"['Lehigh Mountain Hawks', 'Boston University Terriers']"
401721862,"['Holy Cross Crusaders', 'Bucknell Bison']"
401721863,"['Colgate Raiders', 'Navy Midshipmen']"
401721864,"['Colgate Raiders', 'Lafayette Leopards']"
401721865,"['Loyola Maryland Greyhounds', 'Lehigh Mountain Hawks']"
401721866,"['Navy Midshipmen', 'Bucknell Bison']"
401721867,"['American University Eagles', 'Holy Cross Crusaders']"
401721868,"['Boston University Terriers', 'Army Black Knights']"
401721869,"['Bucknell Bison', 'Colgate Raiders']"
401721870,"['Army Black Knights', 'Holy Cross Crusaders']"
401721871,"['Lehigh Mountain Hawks', 'American University Eagles']"
401721872,"['Lafayette Leopards', 'Loyola Maryland Greyhounds']"
401721873,"['Boston University Terriers', 'Navy Midshipmen']"
401721874,"['Lafayette Leopards', 'Lehigh Mountain Hawks']"
401721875,"['Bucknell Bison', 'Boston University Terriers']"
401721876,"['Colgate Raiders', 'American University Eagles']"
401721877,"['Holy Cross Crusaders', 'Loyola Maryland Greyhounds']"
401721878,"['Navy Midshipmen', 'Army Black Knights']"
401721879,"['Holy Cross Crusaders', 'Boston University Terriers']"
401721880,"['American University Eagles', 'Lafayette Leopards']"
401721881,"['Navy Midshipmen', 'Lehigh Mountain Hawks']"
401721882,"['Colgate Raiders', 'Army Black Knights']"
401721883,"['Loyola Maryland Greyhounds', 'Bucknell Bison']"
401721884,"['Boston University Terriers', 'Loyola Maryland Greyhounds']"
401721885,"['Lehigh Mountain Hawks', 'Holy Cross Crusaders']"
401721886,"['Army Black Knights', 'American University Eagles']"
401721887,"['Lafayette Leopards', 'Colgate Raiders']"
401721888,"['Bucknell Bison', 'Navy Midshipmen']"
401721889,"['Colgate Raiders', 'Lehigh Mountain Hawks']"
401721890,"['American University Eagles', 'Bucknell Bison']"
401721891,"['Loyola Maryland Greyhounds', 'Lafayette Leopards']"
401721892,"['Holy Cross Crusaders', 'Army Black Knights']"
401721893,"['Navy Midshipmen', 'Boston University Terriers']"
401721894,"['Navy Midshipmen', 'Lafayette Leopards']"
401721895,"['Loyola Maryland Greyhounds', 'Colgate Raiders']"
401721896,"['American University Eagles', 'Lehigh Mountain Hawks']"
401721897,"['Boston University Terriers', 'Holy Cross Crusaders']"
401721898,"['Bucknell Bison', 'Army Black Knights']"
401721899,"['Lafayette Leopards', 'American University Eagles']"
401721900,"['Colgate Raiders', 'Holy Cross Crusaders']"
401721901,"['Boston University Terriers', 'Bucknell Bison']"
401721902,"['Lehigh Mountain Hawks', 'Navy Midshipmen']"
401721903,"['Army Black Knights', 'Loyola Maryland Greyhounds']"
401721904,"['Colgate Raiders', 'Boston University Terriers']"
401721905,"['Loyola Maryland Greyhounds', 'American University Eagles']"
401721906,"['Army Black Knights', 'Navy Midshipmen']"
401721907,"['Bucknell Bison', 'Lafayette Leopards']"
401721908,"['Holy Cross Crusaders', 'Lehigh Mountain Hawks']"
401721909,"['Lehigh Mountain Hawks', 'Bucknell Bison']"
401721910,"['Lafayette Leopards', 'Holy Cross Crusaders']"
401721911,"['American University Eagles', 'Army Black Knights']"
401721912,"['Loyola Maryland Greyhounds', 'Boston University Terriers']"
401721913,"['Navy Midshipmen', 'Colgate Raiders']"
401721914,"['Lehigh Mountain Hawks', 'Lafayette Leopards']"
401721915,"['Boston University Terriers', 'American University Eagles']"
401721916,"['Colgate Raiders', 'Loyola Maryland Greyhounds']"
401721917,"['Holy Cross Crusaders', 'Navy Midshipmen']"
401721918,"['Army Black Knights', 'Bucknell Bison']"
401721919,"['Navy Midshipmen', 'American University Eagles']"
401721920,"['Boston University Terriers', 'Lehigh Mountain Hawks']"
401721921,"['Holy Cross Crusaders', 'Colgate Raiders']"
401721922,"['Bucknell Bison', 'Loyola Maryland Greyhounds']"
401721923,"['Bucknell Bison', 'Holy Cross Crusaders']"
401721924,"['Lafayette Leopards', 'Boston University Terriers']"
401721925,"['Lehigh Mountain Hawks', 'Army Black Knights']"
401721926,"['American University Eagles', 'Colgate Raiders']"
401721927,"['Loyola Maryland Greyhounds', 'Navy Midshipmen']"
401721928,"['Kansas City Roos', 'American University Eagles']"
401721929,"['American University Eagles', 'Puerto Rico-Bayamon Pirates']"
